Course ID,Course,Subject,Course No,Min Credits,Course Levels,Current Status,Short Title,Long Title,Schools,Division,Department,Acad Lvl,Yearly Cycle,Session Cycle,Reg Restrictions,Course Types,Natl ID,Terms Offered,Last Term Offered,Start Date,End Date,Description
5572,CMSC-4653,CMSC,4653,3,4,A,Cloud Architecture & Security,Cloud Architecture and Security,PROF,ENGCS,CSIS,UG,A,FS,LEVEL,STND,11.0201,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP",2023SP,1/1/2009,,"Prerequisite: This course covers cloud computing, architecture and cloud security concepts including, access control and management, governance,, logging, and encryption methods.  It also covers, security-related compliance protocols and risk, management strategies, as well as procedures, related to auditing cloud security infrastructure., Students will have hands-on experience designing, solutions for cloud-based platforms and operations, that maintain data availability while protecting, the confidentiality and integrity of information. , This course prepares students for professioal, CompTIA CLOUD + Security certification exam., Students are required to research and present an, APAP format research paper."
5646,CMSC-4653L,CMSC,4653L,0,4,A,Cloud Arch & Security Lab,Cloud Architecture & Security Lab,PROF,ENGCS,CSIS,UG,A,FS,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP",2023SP,1/1/1950,,
5574,CMSC-4663,CMSC,4663,3,4,A,Network Forensics,Network Forensics,PROF,ENGCS,CSIS,UG,A,S,LEVEL,STND,11.0201,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP",2023SP,1/1/2009,,"Prerequisite: CMSC 4643.  Introduces digital, forensic concepts and practices on local area, networks, wide area networks and large scale, networks such as the Internet.  Lectures include, topics such as investigative techniques, how to, conduct a cyber investigation, manage, chain-of-evidence and follow a cyber-trail.  A, large part of the course involves demonstrations, and hands-on labs, including: use of network, forensic tools such as packet monitors, security, information and event managers (SIEMs),, tracers, and other tools useful for analyzing, events. Many of the labs involve analysis of, packet captures of both actual attacks and, theoretical malfeasance by offenders. Students, have a final lab exercise instead of a final, exam,and are required to research and present an, APA format research paper. Laboratory 2 hours."
5647,CMSC-4663L,CMSC,4663L,0,4,A,Network Forensics Lab,Network Forensics Lab,PROF,ENGCS,CSIS,UG,A,S,LEVEL,STND,11.0101,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP",2023SP,1/1/1950,,
5576,CMSC-4673,CMSC,4673,3,4,A,Computer Systems Risk Mgmt,Computer Systems Risk Management,PROF,ENGCS,CSIS,GR,A,U,LEVEL,STND,11.0201,,,1/1/2009,,"This course applies the, NIST Risk Management Framework (RMF) as students, complete project deliverables and communicate, project results, integrating Enterprise and Cloud, System risk management principles and standards. , Students will develop in-depth analytic, competencies to relevant risk problems.  Students, are to resarch and present a Computer Risk Report, instead of a final exam."
5578,CMSC-4683,CMSC,4683,3,4,A,Off Sec & Penetration Testing,Offensive Security & Penetration Testing,PROF,ENGCS,CSIS,GR,,,LEVEL,STND,11.0201,2019SP,2019SP,1/1/2009,,"Laboratory 2 hours.  Prerequisite: CMSC-4643. This, course prepares students to conduct, successful offensive security, penetration, testing, and ethical hacking projects. The course, covers proper planning, scoping and, reconnaissance, and then dives deep into scanning,, target exploitation, password attacks, and, wireless and Web applications with detailed, hands-on exercises. Students will participate in, an intensive, hands-on Capture the Flag exercise,, conducting a penetration test against a sample, target organization. This course prepares students, for the professional CompTIA PenTest+ security, certification exam."
759,CMSC-4713,CMSC,4713,3,4,A,Artificial Intelligence,Artificial Intelligence,PROF,ENGCS,CSIS,UG,A,F,LEVEL,STND,11.0101,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2018SP, 2017FA, 2017SP, 2016SP, 2014SP, 2012SP, 2010SP, 2006SP, 2004SP, 2002SP, 2000SP",2022FA,1/1/1950,,"Prerequisite: CMSC-2233. An introduction to the , study of artificial intelligence. Topics include , problem solving using state-space and problem , reduction techniques, search methods, game , playing, and predicate calculus. This course is , normally offered every spring semester."
4322,CMSC-4801,CMSC,4801,1,4,A,SS: Special Studies Comp Sci,SS: Special Studies Comp Sci,PROF,ENGCS,CSIS,UG,A,A,LEVEL,STND,11.0101,"2020SU, 2019SU",2020SU,1/1/2007,,
5866,CMSC-4802,CMSC,4802,2,"1, 2, 3, 4",A,Software Engineering V - Proje,Software Engineering V - Projects,PROF,ENGCS,CSIS,UG,,,LEVEL,STND,11.0101,"2022SP, 2021SP",2022SP,10/9/2020,,
4321,CMSC-4803,CMSC,4803,3,4,A,SS: Special Studies Comp Sci,SS: Special Studies Comp Sci,PROF,ENGCS,CSIS,UG,A,A,LEVEL,STND,11.0101,"2020SU, 2019SU, 2019SP, 2018FA, 2017SP, 2016FA, 2012SU, 2011FA, 2011SU",2020SU,1/1/2007,,
4323,CMSC-4811,CMSC,4811,1,4,A,SS: Special Studies Comp Sci,SS: Special Studies Comp Sci,PROF,ENGCS,CSIS,UG,A,A,LEVEL,STND,11.0101,"2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016FA, 2016SP, 2015FA, 2015SP, 2014FA, 2014SP, 2013FA, 2013SP, 2012SP, 2011SP, 2010SP, 2009SP, 2008SP",2019FA,1/1/2007,,"Prerequisite: 35 hours of computer science. A , seminar designed to unite the varied elements of , the computer science major. A written and oral , presentation covering a current research topic in , computer science is required. This course is , normally offered every semester."
4324,CMSC-4813,CMSC,4813,3,4,A,SS: Special Studies Comp Sci,SS: Special Studies Comp Sci,PROF,ENGCS,CSIS,UG,A,A,LEVEL,STND,11.0101,"2021SP, 2020SP, 2019FA, 2019SP, 2017FA",2021SP,1/1/2007,,
4325,CMSC-4823,CMSC,4823,3,4,A,SS: Special Studies Comp Sci,SS: Special Studies Comp Sci,PROF,ENGCS,CSIS,UG,A,A,LEVEL,STND,11.0101,"2022SP, 2021SP, 2020SP",2022SP,1/1/2007,,
811,CMSC-4900,CMSC,4900,1,4,A,IS: Computer Science,Independent Study in Computer Science,PROF,ENGCS,CSIS,UG,A,A,LEVEL,IS,11.0101,"2017FA, 2016FA, 2015FA, 2011FA, 2009FA, 2001SP, 2000FA, 2000SU1, 2000SP, 1999FA",2017FA,1/1/1950,,"Assigned research, readings, and reports based on , the need of the individual student. May be taken , only with permission of the instructor and of the , departmental chair. See departmental guidelines , for further information. This course is offered , as needed."
3641,CMSC-4901,CMSC,4901,1,4,A,Practicum for Computer Science,Practicum for Computer Science,PROF,ENGCS,CSIS,UG,A,A,LEVEL,PRAC,11.0101,"2023SP, 2022FA, 2022SU, 2022SP, 2021FA, 2021SU, 2021SP, 2020FA, 2020SU, 2020SP, 2019FA, 2019SU, 2019SP, 2018FA, 2018SU, 2018SP, 2017FA, 2017SU, 2017SP, 2016FA, 2016SU, 2015FA, 2015SU, 2014FA, 2014SU, 2013FA, 2013SU, 2012SU, 2011FA, 2010SU, 2005FA, 2003SU",2023SP,1/1/2001,,"On job experience is a valuable way for students , majoring in Computer Science to practice and , improve their skills. Working with real world , problems enhances the theoretical curriculum we , offer and gives students a new perspective on , concepts they have been taught. Enrollment in , this course will be under the supervision of an , individual Computer Science professor, who will , work with the student's supervisor. A journal or , summary paper of the internship experience will , be required at the conclusion of the employment , period. A 12-week practicum at 20 hours per week , will correspond to 1 hour of credit. Prior , permission of the Computer Science department is , necessary for enrollment. 1 credit hour."
3117,CMSC-4902,CMSC,4902,2,"1, 2, 3, 4",A,IS: Computer Science,IS: Computer Science,PROF,ENGCS,CSIS,UG,,,LEVEL,IS,11.0101,"2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016FA, 2016SP, 2015FA, 2015SP, 2001FA",2020SP,1/1/1950,,
2528,CMSC-4903,CMSC,4903,3,4,A,IS: Computer Science Ind Std,IS:Computer Science Ind Std,PROF,ENGCS,CSIS,UG,A,A,LEVEL,,11.0101,"2022SP, 2021SP, 2018SP, 2017SP, 2016SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2007SP, 2006FA, 2006SP, 2005SU1, 2004SP, 2003FA, 2001SP, 2000SU4, 2000SP, 1999SP",2022SP,1/1/1950,,
3077,CMSC-4911,CMSC,4911,1,"3, 4",A,IS:SEMINAR IN COMP SCIENCE,IS:SEMINAR IN COMP SCIENCE,PROF,ENGCS,CSIS,UG,,,LEVEL,IS,11.0101,"2012FA, 2010FA, 2008FA, 2004SU2, 2002SP, 2001FA",2012FA,1/1/1950,,
3010,CMSC-4913,CMSC,4913,3,"3, 4",A,IS: Database Processing,IS: Database Processing,PROF,ENGCS,CSIS,UG,,,LEVEL,IS,11.0101,"2018FA, 2018SP, 2017SP, 2016SP, 2014SP, 2003FA, 2001SP",2018FA,1/1/1950,,
4259,CMSC-4914,CMSC,4914,4,"3, 4",A,Independent Study,Independent Study,PROF,ENGCS,CSIS,UG,,,LEVEL,IS,11.0101,"2009SP, 2007SP",2009SP,1/1/1950,,
3511,CMSC-4921,CMSC,4921,1,"3, 4",A,IS:Computer Science,IS:Computer Science,PROF,ENGCS,CSIS,UG,,,LEVEL,IS,11.0101,2002FA,2002FA,1/1/1950,,
3012,CMSC-4923,CMSC,4923,3,4,A,IS:Data Comm & Network,IS:Data Comm & Network,PROF,ENGCS,CSIS,UG,,,LEVEL,IS,11.0101,"2018FA, 2001SP",2018FA,1/1/1950,,
5380,CMSC-5003,CMSC,5003,3,5,A,Fdnt of Tech Ethics & Values,"Foundation of Tech Ethics & Values, Values",PROF,ENGCS,CSIS,GR,A,FSU,LEVEL,STND,14.9999,"2022FA, 2021FA, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SU, 2017SP, 2016FA, 2016SU, 2016SP, 2015FA",2022FA,1/1/2009,,"Theories of engineering and Computer Science, ethics and values. Ethical theory from a Christian, viewpoint. Impact of technology on society., Individual options and obligations for action., Case studies will be used to study a range of, issues including environment, safety, honesty,, organizational communication, quality control, and, product liability. Same as ENGR-5003."
5616,CMSC-5133,CMSC,5133,3,5,A,Intro to Parallel Programming,Introduction to Parallel Programming,PROF,ENGCS,CSIS,GR,A,FS,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SU, 2020SP, 2019FA, 2019SP",2023SP,1/1/2010,,"This course is an introductory course in parallel, programming for upper-division undergraduate and, graduate students who have already learned to, program in C, C++, Java, or C#.  The goal of the, course will be to equip computer science students, to be able to program multi core computers and, parallel processors generally for scientific,, engineering, and business applications."
4967,CMSC-5223,CMSC,5223,3,5,A,Computer Simulation,Computer Simulation,PROF,ENGCS,CSIS,GR,,,LEVEL,STND,11.0101,"2021SP, 2020SP, 2018SP, 2017SP, 2016SP, 2014SP, 2012SP",2021SP,1/1/2011,,
5359,CMSC-5233,CMSC,5233,3,5,A,Mobile Application Development,Mobile Application Development,PROF,ENGCS,CSIS,GR,A,S,LEVEL,STND,11.0101,"2023SP, 2022SP, 2021SP, 2020SP, 2019FA, 2019SP, 2018FA, 2017FA, 2016FA",2023SP,1/1/2011,,"An introduction to mobile application software, development. In this course the student will, learn to develop mobile apps. Topics will include, mobile platforms and mobile application, development tools. This course is normally, offered in the Spring semester of even numbered, years."
5696,CMSC-5253,CMSC,5253,3,5,A,Theory of Computing,Theory of Computing,PROF,ENGCS,CSIS,GR,A,A,LEVEL,STND,11.0101,"2023SP, 2022SP, 2021SP, 2020SP",2023SP,4/29/2019,,"An introduction to the theory of computation., Topics include languages, finite state automata,, context free grammars, Turing machines, complexity, classes, P vs NP, quantum complexity, and the, arithmetic hierarchy. Recommended for students, pursuing a further graduate study."
5360,CMSC-5313,CMSC,5313,3,5,A,Human Computer Interaction,Human Comuter Interaction,PROF,ENGCS,CSIS,GR,A,FS,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2020FA, 2020SP, 2019FA, 2019SP, 2018SP, 2017SP",2023SP,1/1/2011,,"An introduction to user interface design and user, experience.  Topics include HCI concepts and, principles, usability,  HCI evaluation, HCI, design, interaction styles, and interaction, devices. This course is normally offered each Fall, and Spring semester."
5393,CMSC-5333,CMSC,5333,3,5,A,Advanced Database Systems,Advanced Database Systems,PROF,ENGCS,CSIS,GR,A,FSU,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SU, 2022SP, 2021SP, 2020FA, 2020SP, 2019FA, 2019SU, 2019SP, 2018FA, 2018SU, 2018SP, 2017FA, 2017SP, 2016FA, 2016SP",2023SP,1/1/2011,,"This course will investigate new database, technologies. Topics will include managing and, using large skill data sets, high-velocity, transportation processing, stream processing, real, time analytics, and high-volume data processing., The discussions will focus on several real-world, application domains, such as internet advertising,, healthcare, and social network analysis."
5364,CMSC-5343,CMSC,5343,3,5,A,Algorithm Analysis,Algorithm Analysis,PROF,ENGCS,CSIS,GR,A,FSU,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SU, 2022SP, 2021FA, 2021SU, 2021SP, 2020FA, 2020SU, 2020SP, 2019FA, 2019SU, 2019SP, 2018FA, 2018SU, 2018SP, 2017FA, 2017SU, 2017SP, 2016FA, 2016SU, 2015FA",2023SP,1/1/2009,,"An introduction to the analysis and design of, algorithms.  Topics include algorithm performance,, verification of correctness, and application of, analysis techniques to a variety of simple and, complex algorithms."
5522,CMSC-5353,CMSC,5353,3,5,A,Big Data Management,Big Data Management,PROF,ENGCS,CSIS,GR,A,S,LEVEL,STND,11.0101,"2023SP, 2022SP, 2021SP, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA",2023SP,1/1/2009,,"Pre-req CMSC 5333 A course on the practical,  implementation of big data technology.  Students,  will learn to use Hadooop and other projects in,  the Hadoop ecosystem to effectively manage big,  data tasks, as well as delivering results to,  human observers.  Topics include data processing,,  data visualization, and distributed data,  processing."
5523,CMSC-5363,CMSC,5363,3,5,A,Data Science Project I,Data Science Project I,PROF,ENGCS,CSIS,GR,A,U,LEVEL,STND,11.0101,"2022FA, 2022SU, 2021FA, 2021SU, 2020SU, 2019FA, 2019SU, 2018FA, 2018SU, 2017FA",2022FA,1/1/2009,,"A Project Oriented class where the student will,  use data science principles, knowledge and skills, to solve a problem as a team.  Topics include, Hadoop and related technologies, and data science, processes."
5524,CMSC-5373,CMSC,5373,3,5,A,Data Science Project II,Data Science Project II,PROF,ENGCS,CSIS,GR,A,U,LEVEL,STND,11.0101,"2022FA, 2022SU, 2021FA, 2021SU, 2021SP, 2020SU, 2020SP, 2019FA, 2019SU, 2018FA, 2018SU, 2017FA",2022FA,1/1/2009,,"Pre-req - Data Science Project I (CMSC 5363),  Project Oriented class where the student will use,  data science principles, knowledge and skills to,  solve a problem on their own.  Topics include,  Hadoop and related technologies, and data science,  processes."
5381,CMSC-5523,CMSC,5523,3,5,A,Cryptography,Cryptography,PROF,ENGCS,CSIS,GR,A,F,LEVEL,STND,11.0201,"2022FA, 2021FA, 2020FA, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016FA, 2015FA",2022FA,1/1/2009,,"This course covers foundations and practical, applications of modern cryptography.  Ideas about, defining security, hardness assumptions, and the, possibility of proving security of complicated, constructions based on low-level primitives will, all be explored.  Topics include: principles of, modern cryptography, classical encryption schemes,, private-key encryption, message authentication,, hash functions, public-key encryption, and digital, signatures.  By the end of the course, the student, will have a firm grasp of cryptographic primitives, in wide use today and a knowledge of how to, combine these in order to develop modern protocols, for secure communciation.  Students cannot receive, credit for both CMSC-4443 and CMSC-5523."
6275,CMSC-5533,CMSC,5533,3,5,A,Software System Architecture,Software System Architecture,PROF,ENGCS,CSIS,GR,A,A,LEVEL,STND,11.0101,"2023SP, 2022FA",2023SP,3/10/2022,,"Pre-requisite: CMSC 5313. Software Systems, Architecture teaches the principles and, concepts involved in the analysis and design of, architecting large software, systems. This includes how to create an, architecture that meets the specific, requirements of a software system using modern, software components"
5379,CMSC-5613,CMSC,5613,3,5,A,Object Oriented Software Engr,Object Oriented Software Engr,PROF,ENGCS,CSIS,GR,A,FS,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SU, 2019SP, 2018FA, 2018SU, 2018SP, 2017FA, 2017SP, 2016FA, 2016SP, 2015FA",2023SP,1/1/2011,,"An introduction to software engineering using,  object oriented concepts for the software,  development life cycle.  This course will cover,  the software development life cycle activities of,  requirements, design, development, and testing. ,  The course will introduce UML (Unified Modeling ,  Language) as a way to document requirements and ,  designs.  The course will prepare students to ,  gather requirements, create designs and document,  them both.  Some knowledge of an object oriented,  programming language is recommended.  Same as,  CENG-5613."
5395,CMSC-5623,CMSC,5623,3,5,A,Software Engr for Trustworthy,Software Engr for Trustworthy Software,PROF,ENGCS,CSIS,GR,A,FS,LEVEL,STND,11.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016FA, 2016SP",2023SP,1/1/2011,,"This course explores the technologies and,  methodologies underlying a new robust software,  design model (RSDM) for software development,  based on successful methods used in hardware,  design and development.  These include cost of,  software quality (CoSQ), the analytical hierarchy,  process (AHP), inventive problem solving (TRIZ),,  failure mode effects analysis (FMEA), quality,  function deployment (QFD), and Taguchi Methods,,  including orthogonal matrix methods.  The overall,  design approach is to eliminate software problems,  as far upstream in the development process as,  possible, rather than finding and fixing bugs,  downstream.  The course is intended for the,  software architect or software engineer or the,  programmer or student wishing to progress into,  software design."
